Year,Month,State,"Unemployment rates by State, not seasonally adjusted"
1982,February,Michigan,15.6
1982,February,Minnesota,7.5
1982,February,Mississippi,10.3
1982,February,Missouri,9.8
1982,February,Montana,9.5
1982,February,Nebraska,5.8
1982,February,Nevada,9.3
1982,February,New Hampshire,7.4
1982,February,New Jersey,9.6
1982,February,New Mexico,8.0
1982,February,New York,8.5
1982,February,North Carolina,9.3
1982,February,North Dakota,6.0
1982,February,Ohio,12.6
1982,February,Oklahoma,5.2
1982,February,Oregon,12.9
1982,February,Pennsylvania,11.1
1982,February,Rhode Island,10.3
1982,February,South Carolina,10.7
1982,February,South Dakota,5.7
1982,February,Tennessee,11.9
1982,February,Texas,6.0
1982,February,Utah,8.5
1982,February,Vermont,7.5
1982,February,Virginia,7.9
1982,February,Washington,13.0
1982,February,West Virginia,12.4
1982,February,Wisconsin,10.4
1982,February,Wyoming,5.1
1982,March,Alabama,12.9
1982,March,Alaska,11.1
1982,March,Arizona,8.8
1982,March,Arkansas,10.1
1982,March,California,9.6
1982,March,Colorado,7.2
1982,March,Connecticut,6.8
1982,March,Delaware,8.8
1982,March,District of Columbia,10.3
1982,March,Florida,7.6
1982,March,Georgia,7.4
1982,March,Hawaii,6.2
1982,March,Idaho,11.3
1982,March,Illinois,10.4
1982,March,Indiana,12.5
1982,March,Iowa,9.0
1982,March,Kansas,5.7
1982,March,Kentucky,10.5
1982,March,Louisiana,9.6
1982,March,Maine,9.5
1982,March,Maryland,8.6
1982,March,Massachusetts,8.0
1982,March,Michigan,15.6
1982,March,Minnesota,7.8
1982,March,Mississippi,10.0
1982,March,Missouri,9.1
1982,March,Montana,9.7
1982,March,Nebraska,5.8
1982,March,Nevada,9.3
1982,March,New Hampshire,7.3
1982,March,New Jersey,9.2
1982,March,New Mexico,8.3
1982,March,New York,8.5
1982,March,North Carolina,9.1
1982,March,North Dakota,6.1
1982,March,Ohio,12.5
1982,March,Oklahoma,4.8
1982,March,Oregon,12.9
1982,March,Pennsylvania,10.8
1982,March,Rhode Island,10.3
1982,March,South Carolina,10.2
1982,March,South Dakota,5.9
1982,March,Tennessee,11.7
1982,March,Texas,5.9
1982,March,Utah,7.8
1982,March,Vermont,7.5
1982,March,Virginia,7.6
1982,March,Washington,12.5
1982,March,West Virginia,12.3
1982,March,Wisconsin,10.8
1982,March,Wyoming,5.3
1982,April,Alabama,12.6
1982,April,Alaska,10.3
1982,April,Arizona,8.7
1982,April,Arkansas,9.6
1982,April,California,9.5
1982,April,Colorado,6.6
1982,April,Connecticut,6.6
1982,April,Delaware,8.3
1982,April,District of Columbia,9.8
1982,April,Florida,7.7
1982,April,Georgia,7.2
1982,April,Hawaii,6.2
1982,April,Idaho,10.6
1982,April,Illinois,10.5
1982,April,Indiana,11.8
1982,April,Iowa,8.7
1982,April,Kansas,5.6
1982,April,Kentucky,10.6
1982,April,Louisiana,9.4
1982,April,Maine,8.9
1982,April,Maryland,8.2
1982,April,Massachusetts,7.5
1982,April,Michigan,15.1
1982,April,Minnesota,7.5
1982,April,Mississippi,10.3
1982,April,Missouri,8.3
1982,April,Montana,8.7
1982,April,Nebraska,5.4
1982,April,Nevada,9.5
1982,April,New Hampshire,7.0
1982,April,New Jersey,8.6
1982,April,New Mexico,8.2
1982,April,New York,8.1
1982,April,North Carolina,8.5
1982,April,North Dakota,5.7
1982,April,Ohio,12.1
1982,April,Oklahoma,4.5
1982,April,Oregon,11.9
1982,April,Pennsylvania,10.3
1982,April,Rhode Island,9.7
1982,April,South Carolina,10.3
1982,April,South Dakota,5.5
1982,April,Tennessee,11.1
1982,April,Texas,5.9
1982,April,Utah,7.5
1982,April,Vermont,8.0
1982,April,Virginia,7.0
1982,April,Washington,11.6
1982,April,West Virginia,12.3
1982,April,Wisconsin,10.8
1982,April,Wyoming,5.7
1982,May,Alabama,12.8
1982,May,Alaska,9.9
1982,May,Arizona,9.1
1982,May,Arkansas,9.6
1982,May,California,9.1
1982,May,Colorado,6.5
1982,May,Connecticut,6.7
1982,May,Delaware,7.9
1982,May,District of Columbia,10.3
1982,May,Florida,7.7
1982,May,Georgia,7.3
1982,May,Hawaii,6.3
1982,May,Idaho,9.2
1982,May,Illinois,10.5
1982,May,Indiana,11.4
1982,May,Iowa,8.0
1982,May,Kansas,5.7
1982,May,Kentucky,10.4
1982,May,Louisiana,9.8
1982,May,Maine,8.3
1982,May,Maryland,8.2
1982,May,Massachusetts,7.5
1982,May,Michigan,14.5
1982,May,Minnesota,7.0
1982,May,Mississippi,10.7
1982,May,Missouri,8.2
1982,May,Montana,8.0
1982,May,Nebraska,5.6
1982,May,Nevada,9.1
1982,May,New Hampshire,6.7
1982,May,New Jersey,8.5
1982,May,New Mexico,8.9
1982,May,New York,8.0
1982,May,North Carolina,8.8
1982,May,North Dakota,5.2
1982,May,Ohio,11.8
1982,May,Oklahoma,5.0
1982,May,Oregon,11.0
1982,May,Pennsylvania,10.3
1982,May,Rhode Island,9.3
1982,May,South Carolina,10.8
1982,May,South Dakota,5.0
1982,May,Tennessee,10.8
1982,May,Texas,6.2
1982,May,Utah,7.2
1982,May,Vermont,6.9
1982,May,Virginia,7.0
1982,May,Washington,11.7
1982,May,West Virginia,12.4
1982,May,Wisconsin,10.2
1982,May,Wyoming,5.6
1982,June,Alabama,14.5
1982,June,Alaska,10.1
1982,June,Arizona,10.9
1982,June,Arkansas,10.1
1982,June,California,9.8
1982,June,Colorado,7.6
1982,June,Connecticut,7.3
1982,June,Delaware,8.8
1982,June,District of Columbia,11.1
1982,June,Florida,8.6
1982,June,Georgia,8.2
1982,June,Hawaii,7.3
1982,June,Idaho,9.1
1982,June,Illinois,11.7
1982,June,Indiana,11.6
1982,June,Iowa,8.6
1982,June,Kansas,6.7
1982,June,Kentucky,11.0
1982,June,Louisiana,11.3
1982,June,Maine,8.0
1982,June,Maryland,8.5
1982,June,Massachusetts,8.0
1982,June,Michigan,14.9
1982,June,Minnesota,8.0
1982,June,Mississippi,12.6
1982,June,Missouri,9.1
1982,June,Montana,8.7
1982,June,Nebraska,6.0
1982,June,Nevada,10.0
1982,June,New Hampshire,6.8
1982,June,New Jersey,8.5
1982,June,New Mexico,10.5
1982,June,New York,8.2
1982,June,North Carolina,9.4
1982,June,North Dakota,5.7
1982,June,Ohio,12.4
1982,June,Oklahoma,5.7
1982,June,Oregon,11.2
1982,June,Pennsylvania,11.0
1982,June,Rhode Island,9.4
1982,June,South Carolina,11.7
1982,June,South Dakota,5.4
1982,June,Tennessee,11.9
1982,June,Texas,7.4
1982,June,Utah,8.1
1982,June,Vermont,6.7
1982,June,Virginia,7.5
1982,June,Washington,11.9
1982,June,West Virginia,13.4
1982,June,Wisconsin,10.7
1982,June,Wyoming,5.7
1982,July,Alabama,14.7
1982,July,Alaska,8.7
1982,July,Arizona,11.1
1982,July,Arkansas,10.2
1982,July,California,10.4
1982,July,Colorado,7.2
1982,July,Connecticut,7.1
1982,July,Delaware,8.4
1982,July,District of Columbia,10.8
1982,July,Florida,8.8
1982,July,Georgia,8.0
1982,July,Hawaii,6.7
1982,July,Idaho,8.7
1982,July,Illinois,11.9
1982,July,Indiana,11.5
1982,July,Iowa,8.1
1982,July,Kansas,6.6
1982,July,Kentucky,10.9
1982,July,Louisiana,10.6
1982,July,Maine,8.4
1982,July,Maryland,8.1
1982,July,Massachusetts,8.0
1982,July,Michigan,15.3
1982,July,Minnesota,7.9
1982,July,Mississippi,11.8
1982,July,Missouri,8.9
1982,July,Montana,7.8
1982,July,Nebraska,5.8
1982,July,Nevada,10.2
1982,July,New Hampshire,6.8
1982,July,New Jersey,8.9
1982,July,New Mexico,10.3
1982,July,New York,8.5
1982,July,North Carolina,9.6
1982,July,North Dakota,5.2
1982,July,Ohio,12.6
1982,July,Oklahoma,6.0
1982,July,Oregon,10.6
1982,July,Pennsylvania,11.1
1982,July,Rhode Island,9.3
1982,July,South Carolina,11.3
1982,July,South Dakota,4.9
1982,July,Tennessee,11.6
1982,July,Texas,7.4
1982,July,Utah,8.1
1982,July,Vermont,6.7
1982,July,Virginia,7.2
1982,July,Washington,11.5
1982,July,West Virginia,13.5
1982,July,Wisconsin,10.4
1982,July,Wyoming,6.1
1982,August,Alabama,14.8
1982,August,Alaska,8.2
1982,August,Arizona,11.2
1982,August,Arkansas,9.7
1982,August,California,10.0
1982,August,Colorado,7.1
1982,August,Connecticut,6.6
1982,August,Delaware,8.4
1982,August,District of Columbia,10.4
1982,August,Florida,8.6
1982,August,Georgia,7.2
1982,August,Hawaii,6.3
1982,August,Idaho,9.0
1982,August,Illinois,11.7
1982,August,Indiana,11.4
1982,August,Iowa,8.1
1982,August,Kansas,7.1
1982,August,Kentucky,10.3
1982,August,Louisiana,10.5
1982,August,Maine,7.1
1982,August,Maryland,8.0
1982,August,Massachusetts,7.6
1982,August,Michigan,14.7
1982,August,Minnesota,8.0
1982,August,Mississippi,11.7
1982,August,Missouri,9.0
1982,August,Montana,7.8
1982,August,Nebraska,5.3
1982,August,Nevada,9.9
1982,August,New Hampshire,6.7
1982,August,New Jersey,8.1
1982,August,New Mexico,9.8
1982,August,New York,8.2
1982,August,North Carolina,8.9
1982,August,North Dakota,5.2
1982,August,Ohio,12.4
1982,August,Oklahoma,5.9
1982,August,Oregon,10.8
1982,August,Pennsylvania,11.0
1982,August,Rhode Island,9.5
1982,August,South Carolina,11.6
1982,August,South Dakota,5.2
1982,August,Tennessee,11.4
1982,August,Texas,7.2
1982,August,Utah,8.7
1982,August,Vermont,6.6
1982,August,Virginia,7.2
1982,August,Washington,11.5
1982,August,West Virginia,13.9
1982,August,Wisconsin,10.4
1982,August,Wyoming,6.3
1982,September,Alabama,14.7
1982,September,Alaska,8.6
1982,September,Arizona,11.4
1982,September,Arkansas,9.2
1982,September,California,10.0
1982,September,Colorado,7.6
1982,September,Connecticut,6.6
1982,September,Delaware,8.1
1982,September,District of Columbia,10.6
1982,September,Florida,9.1
1982,September,Georgia,7.8
1982,September,Hawaii,6.5
1982,September,Idaho,8.6
1982,September,Illinois,11.8
1982,September,Indiana,11.4
1982,September,Iowa,8.1
1982,September,Kansas,6.8
1982,September,Kentucky,10.4
1982,September,Louisiana,10.4
1982,September,Maine,7.3
1982,September,Maryland,7.9
1982,September,Massachusetts,7.6
1982,September,Michigan,14.8
1982,September,Minnesota,8.2
1982,September,Mississippi,11.6
1982,September,Missouri,9.2
1982,September,Montana,7.6
1982,September,Nebraska,5.3
1982,September,Nevada,10.2
1982,September,New Hampshire,6.5
1982,September,New Jersey,8.2
1982,September,New Mexico,9.7
1982,September,New York,8.3
1982,September,North Carolina,8.8
1982,September,North Dakota,4.8
1982,September,Ohio,12.8
1982,September,Oklahoma,6.6
1982,September,Oregon,10.5
1982,September,Pennsylvania,11.3
1982,September,Rhode Island,9.7
1982,September,South Carolina,11.2
1982,September,South Dakota,5.4
1982,September,Tennessee,11.4
1982,September,Texas,7.3
1982,September,Utah,8.2
1982,September,Vermont,6.5
1982,September,Virginia,7.3
1982,September,Washington,11.2
1982,September,West Virginia,14.4
1982,September,Wisconsin,10.1
1982,September,Wyoming,6.1
1982,October,Alabama,15.1
1982,October,Alaska,9.1
1982,October,Arizona,11.3
1982,October,Arkansas,9.1
1982,October,California,10.3
1982,October,Colorado,7.8
1982,October,Connecticut,6.6
1982,October,Delaware,7.8
1982,October,District of Columbia,10.6
1982,October,Florida,9.2
1982,October,Georgia,8.1
1982,October,Hawaii,6.0
1982,October,Idaho,9.1
1982,October,Illinois,12.0
1982,October,Indiana,11.9
1982,October,Iowa,8.1
1982,October,Kansas,6.7
1982,October,Kentucky,10.6
1982,October,Louisiana,10.4
1982,October,Maine,7.6
1982,October,Maryland,8.0
1982,October,Massachusetts,7.1
1982,October,Michigan,15.6
1982,October,Minnesota,8.0
1982,October,Mississippi,11.1
1982,October,Missouri,9.2
1982,October,Montana,7.9
1982,October,Nebraska,5.4
1982,October,Nevada,10.2
1982,October,New Hampshire,6.3
1982,October,New Jersey,8.3
1982,October,New Mexico,9.6
1982,October,New York,8.6
1982,October,North Carolina,9.4
1982,October,North Dakota,5.0
1982,October,Ohio,13.0
1982,October,Oklahoma,7.3
1982,October,Oregon,10.7
1982,October,Pennsylvania,11.7
1982,October,Rhode Island,9.7
1982,October,South Carolina,11.3
1982,October,South Dakota,5.3
1982,October,Tennessee,11.8
1982,October,Texas,7.4
1982,October,Utah,8.5
1982,October,Vermont,6.2
1982,October,Virginia,7.4
1982,October,Washington,11.4
1982,October,West Virginia,16.1
1982,October,Wisconsin,10.2
1982,October,Wyoming,7.0
1982,November,Alabama,15.4
1982,November,Alaska,10.0
1982,November,Arizona,10.9
1982,November,Arkansas,9.5
1982,November,California,10.8
1982,November,Colorado,8.2
1982,November,Connecticut,6.8
1982,November,Delaware,7.5
1982,November,District of Columbia,10.7
1982,November,Florida,9.4
1982,November,Georgia,8.4
1982,November,Hawaii,6.0
1982,November,Idaho,10.0
1982,November,Illinois,12.5
1982,November,Indiana,12.7
1982,November,Iowa,8.4
1982,November,Kansas,6.7
1982,November,Kentucky,11.3
1982,November,Louisiana,10.6
1982,November,Maine,8.5
1982,November,Maryland,8.1
1982,November,Massachusetts,7.3
1982,November,Michigan,16.4
1982,November,Minnesota,8.5
1982,November,Mississippi,11.1
1982,November,Missouri,10.1
1982,November,Montana,8.5
1982,November,Nebraska,5.5
1982,November,Nevada,10.4
1982,November,New Hampshire,6.6
1982,November,New Jersey,8.9
1982,November,New Mexico,9.6
1982,November,New York,9.0
1982,November,North Carolina,10.0
1982,November,North Dakota,5.5
1982,November,Ohio,13.8
1982,November,Oklahoma,7.7
1982,November,Oregon,11.7
1982,November,Pennsylvania,12.2
1982,November,Rhode Island,9.5
1982,November,South Carolina,11.5
1982,November,South Dakota,5.7
1982,November,Tennessee,12.6
1982,November,Texas,7.9
1982,November,Utah,8.9
1982,November,Vermont,7.1
1982,November,Virginia,7.6
1982,November,Washington,12.2
1982,November,West Virginia,17.2
1982,November,Wisconsin,10.8
1982,November,Wyoming,7.7
1982,December,Alabama,15.3
1982,December,Alaska,10.3
1982,December,Arizona,11.2
1982,December,Arkansas,10.2
1982,December,California,10.8
1982,December,Colorado,8.3
1982,December,Connecticut,6.7
1982,December,Delaware,7.4
1982,December,District of Columbia,10.6
1982,December,Florida,9.1
1982,December,Georgia,8.6
1982,December,Hawaii,5.9
1982,December,Idaho,10.4
1982,December,Illinois,13.0
1982,December,Indiana,12.7
1982,December,Iowa,9.1
1982,December,Kansas,6.7
1982,December,Kentucky,11.9
1982,December,Louisiana,10.9
1982,December,Maine,8.4
1982,December,Maryland,7.9
1982,December,Massachusetts,7.4
1982,December,Michigan,16.7
1982,December,Minnesota,8.9
1982,December,Mississippi,11.3
1982,December,Missouri,10.7
1982,December,Montana,8.9
1982,December,Nebraska,6.0
1982,December,Nevada,10.8
1982,December,New Hampshire,6.4
1982,December,New Jersey,8.8
1982,December,New Mexico,9.6
1982,December,New York,9.1
1982,December,North Carolina,9.6
1982,December,North Dakota,6.1
1982,December,Ohio,14.2
1982,December,Oklahoma,8.2
1982,December,Oregon,11.8
1982,December,Pennsylvania,12.4
1981,January,Alabama,10.0
1981,January,Alaska,11.0
1981,January,Arizona,6.7
1981,January,Arkansas,9.3
1981,January,California,7.9
1981,January,Colorado,7.0
1981,January,Connecticut,6.7
1981,January,Delaware,8.5
1981,January,District of Columbia,8.8
1981,January,Florida,6.8
1981,January,Georgia,6.1
1981,January,Hawaii,5.3
1981,January,Idaho,9.0
1981,January,Illinois,9.5
1981,January,Indiana,10.3
1981,January,Iowa,7.2
1981,January,Kansas,4.9
1981,January,Kentucky,9.5
1981,January,Louisiana,8.7
1981,January,Maine,9.1
1981,January,Maryland,7.4
1981,January,Massachusetts,6.7
1981,January,Michigan,13.5
1981,January,Minnesota,6.9
1981,January,Mississippi,8.6
1981,January,Missouri,8.6
1981,January,Montana,7.6
1981,January,Nebraska,4.8
1981,January,Nevada,8.3
1981,January,New Hampshire,5.7
1981,January,New Jersey,8.5
1981,January,New Mexico,8.1
1981,January,New York,8.5
1981,January,North Carolina,7.0
1981,January,North Dakota,6.2
1981,January,Ohio,10.3
1981,January,Oklahoma,4.5
1981,January,Oregon,10.2
1981,January,Pennsylvania,8.7
1981,January,Rhode Island,8.3
1981,January,South Carolina,7.8
1981,January,South Dakota,6.4
1981,January,Tennessee,9.5
1981,January,Texas,5.7
1981,January,Utah,7.3
1981,January,Vermont,6.8
1981,January,Virginia,6.0
1981,January,Washington,9.8
1981,January,West Virginia,11.5
1981,January,Wisconsin,8.8
1981,January,Wyoming,5.4
1981,February,Alabama,10.3
1981,February,Alaska,11.0
1981,February,Arizona,5.9
1981,February,Arkansas,9.4
1981,February,California,7.7
1981,February,Colorado,6.8
1981,February,Connecticut,6.7
1981,February,Delaware,8.7
1981,February,District of Columbia,8.7
1981,February,Florida,6.0
1981,February,Georgia,6.8
1981,February,Hawaii,4.9
1981,February,Idaho,8.6
1981,February,Illinois,9.3
1981,February,Indiana,10.3
1981,February,Iowa,7.0
1981,February,Kansas,4.8
1981,February,Kentucky,9.3
1981,February,Louisiana,7.7
1981,February,Maine,8.8
1981,February,Maryland,7.3
1981,February,Massachusetts,6.4
1981,February,Michigan,13.3
1981,February,Minnesota,6.5
1981,February,Mississippi,8.3
1981,February,Missouri,8.7
1981,February,Montana,7.7
1981,February,Nebraska,4.6
1981,February,Nevada,7.7
1981,February,New Hampshire,5.8
1981,February,New Jersey,8.2
1981,February,New Mexico,7.6
1981,February,New York,8.5
1981,February,North Carolina,7.2
1981,February,North Dakota,6.2
1981,February,Ohio,9.8
1981,February,Oklahoma,4.0
1981,February,Oregon,10.8
1981,February,Pennsylvania,8.7
1981,February,Rhode Island,8.4
1981,February,South Carolina,7.9
1981,February,South Dakota,6.0
1981,February,Tennessee,9.5
1981,February,Texas,5.3
1981,February,Utah,7.4
1981,February,Vermont,6.6
1981,February,Virginia,6.2
1981,February,Washington,10.0
1981,February,West Virginia,11.5
1981,February,Wisconsin,9.2
1981,February,Wyoming,5.0
1981,March,Alabama,9.5
1981,March,Alaska,10.3
1981,March,Arizona,5.8
1981,March,Arkansas,8.8
1981,March,California,7.5
1981,March,Colorado,6.5
1981,March,Connecticut,6.1
1981,March,Delaware,8.1
1981,March,District of Columbia,8.7
1981,March,Florida,6.1
1981,March,Georgia,6.2
1981,March,Hawaii,4.9
1981,March,Idaho,8.5
1981,March,Illinois,8.8
1981,March,Indiana,10.0
1981,March,Iowa,6.7
1981,March,Kansas,4.5
1981,March,Kentucky,8.6
1981,March,Louisiana,7.8
1981,March,Maine,8.5
1981,March,Maryland,7.0
1981,March,Massachusetts,6.3
1981,March,Michigan,13.0
1981,March,Minnesota,6.5
1981,March,Mississippi,8.2
1981,March,Missouri,7.8
1981,March,Montana,7.4
1981,March,Nebraska,4.3
1981,March,Nevada,7.2
1981,March,New Hampshire,5.7
1981,March,New Jersey,8.1
1981,March,New Mexico,7.6
1981,March,New York,8.1
1981,March,North Carolina,6.7
1981,March,North Dakota,6.1
1981,March,Ohio,9.2
1981,March,Oklahoma,3.3
1981,March,Oregon,10.4
1981,March,Pennsylvania,8.4
1981,March,Rhode Island,8.2
1981,March,South Carolina,7.5
1981,March,South Dakota,5.9
1981,March,Tennessee,8.9
1981,March,Texas,5.0
1981,March,Utah,6.9
1981,March,Vermont,6.4
1981,March,Virginia,6.0
1981,March,Washington,9.6
1981,March,West Virginia,11.0
1981,March,Wisconsin,9.3
1981,March,Wyoming,5.2
1981,April,Alabama,9.1
1981,April,Alaska,9.1
1981,April,Arizona,5.3
1981,April,Arkansas,8.2
1981,April,California,6.9
1981,April,Colorado,5.6
1981,April,Connecticut,5.9
1981,April,Delaware,7.4
1981,April,District of Columbia,8.1
1981,April,Florida,5.6
1981,April,Georgia,5.6
1981,April,Hawaii,5.0
1981,April,Idaho,7.7
1981,April,Illinois,8.1
1981,April,Indiana,9.3
1981,April,Iowa,6.1
1981,April,Kansas,4.1
1981,April,Kentucky,7.9
1981,April,Louisiana,7.6
1981,April,Maine,7.6
1981,April,Maryland,6.5
1981,April,Massachusetts,5.7
1981,April,Michigan,11.7
1981,April,Minnesota,5.6
1981,April,Mississippi,7.4
1981,April,Missouri,7.1
1981,April,Montana,6.6
1981,April,Nebraska,3.9
1981,April,Nevada,6.6
1981,April,New Hampshire,4.7
1981,April,New Jersey,7.3
1981,April,New Mexico,6.8
1981,April,New York,7.3
1981,April,North Carolina,5.7
1981,April,North Dakota,4.9
1981,April,Ohio,8.3
1981,April,Oklahoma,2.8
1981,April,Oregon,9.6
1981,April,Pennsylvania,7.7
1981,April,Rhode Island,7.2
1981,April,South Carolina,6.7
1981,April,South Dakota,4.9
1981,April,Tennessee,7.9
1981,April,Texas,4.6
1981,April,Utah,6.2
1981,April,Vermont,6.1
1981,April,Virginia,5.3
1981,April,Washington,8.8
1981,April,West Virginia,12.4
1981,April,Wisconsin,7.7
1981,April,Wyoming,4.5
1981,May,Alabama,9.4
1981,May,Alaska,8.8
1981,May,Arizona,5.2
1981,May,Arkansas,8.4
1981,May,California,6.6
1981,May,Colorado,5.4
1981,May,Connecticut,6.1
1981,May,Delaware,7.0
1981,May,District of Columbia,8.7
1981,May,Florida,6.0
1981,May,Georgia,6.0
1981,May,Hawaii,5.2
1981,May,Idaho,6.4
1981,May,Illinois,8.2
1981,May,Indiana,9.5
1981,May,Iowa,5.9
1981,May,Kansas,3.9
1981,May,Kentucky,8.4
1981,May,Louisiana,8.0
1981,May,Maine,7.2
1981,May,Maryland,6.8
1981,May,Massachusetts,5.9
1981,May,Michigan,11.5
1981,May,Minnesota,5.0
1981,May,Mississippi,8.0
1981,May,Missouri,6.9
1981,May,Montana,6.1
1981,May,Nebraska,3.9
1981,May,Nevada,6.2
1981,May,New Hampshire,4.7
1981,May,New Jersey,7.4
1981,May,New Mexico,6.9
1981,May,New York,7.5
1981,May,North Carolina,6.0
1981,May,North Dakota,4.4
1981,May,Ohio,8.5
1981,May,Oklahoma,3.3
1981,May,Oregon,8.9
1981,May,Pennsylvania,7.9
1981,May,Rhode Island,6.9
1981,May,South Carolina,7.2
1981,May,South Dakota,4.7
1981,May,Tennessee,8.2
1981,May,Texas,5.1
1981,May,Utah,5.9
1981,May,Vermont,5.6
1981,May,Virginia,5.8
1981,May,Washington,9.0
1981,May,West Virginia,12.2
1981,May,Wisconsin,7.5
1981,May,Wyoming,3.9
1981,June,Alabama,11.1
1981,June,Alaska,9.5
1981,June,Arizona,6.5
1981,June,Arkansas,9.3
1981,June,California,7.1
1981,June,Colorado,6.3
1981,June,Connecticut,6.6
1981,June,Delaware,7.8
1981,June,District of Columbia,9.4
1981,June,Florida,6.9
1981,June,Georgia,7.0
1981,June,Hawaii,6.2
1981,June,Idaho,7.0
1981,June,Illinois,8.7
1981,June,Indiana,9.6
1981,June,Iowa,6.5
1981,June,Kansas,4.5
1981,June,Kentucky,8.5
1981,June,Louisiana,9.6
1981,June,Maine,7.1
1981,June,Maryland,7.5
1981,June,Massachusetts,6.5
1981,June,Michigan,11.9
1981,June,Minnesota,6.0
1981,June,Mississippi,10.0
1981,June,Missouri,7.4
1981,June,Montana,6.8
1981,June,Nebraska,4.3
1981,June,Nevada,7.0
1981,June,New Hampshire,5.0
1981,June,New Jersey,7.4
1981,June,New Mexico,8.3
1981,June,New York,7.6
1981,June,North Carolina,6.5
1981,June,North Dakota,5.2
1981,June,Ohio,9.1
1981,June,Oklahoma,3.7
1981,June,Oregon,9.5
1981,June,Pennsylvania,8.6
1981,June,Rhode Island,7.2
1981,June,South Carolina,8.4
1981,June,South Dakota,4.8
1981,June,Tennessee,9.2
1981,June,Texas,6.2
1981,June,Utah,6.8
1981,June,Vermont,5.6
1981,June,Virginia,6.3
1981,June,Washington,9.2
1981,June,West Virginia,10.8
1981,June,Wisconsin,8.2
1981,June,Wyoming,4.0
1981,July,Alabama,10.4
1981,July,Alaska,8.3
1981,July,Arizona,6.4
1981,July,Arkansas,9.1
1981,July,California,7.3
1981,July,Colorado,5.3
1981,July,Connecticut,6.2
1981,July,Delaware,7.7
1981,July,District of Columbia,9.3
1981,July,Florida,6.8
1981,July,Georgia,6.3
1981,July,Hawaii,5.6
1981,July,Idaho,6.9
1981,July,Illinois,8.1
1981,July,Indiana,9.2
1981,July,Iowa,5.9
1981,July,Kansas,4.0
1981,July,Kentucky,8.0
1981,July,Louisiana,8.8
1981,July,Maine,6.3
1981,July,Maryland,7.0
1981,July,Massachusetts,6.7
1981,July,Michigan,11.9
1981,July,Minnesota,4.9
1981,July,Mississippi,8.8
1981,July,Missouri,6.6
1981,July,Montana,6.1
1981,July,Nebraska,4.2
1981,July,Nevada,7.0
1981,July,New Hampshire,4.7
1981,July,New Jersey,7.5
1981,July,New Mexico,7.7
1981,July,New York,7.4
1981,July,North Carolina,5.6
1981,July,North Dakota,4.4
1981,July,Ohio,8.8
1981,July,Oklahoma,3.1
1981,July,Oregon,8.9
1981,July,Pennsylvania,8.0
1981,July,Rhode Island,7.3
1981,July,South Carolina,7.7
1981,July,South Dakota,4.3
1981,July,Tennessee,8.3
1981,July,Texas,5.6
1981,July,Utah,6.3
1981,July,Vermont,5.3
1981,July,Virginia,5.6
1981,July,Washington,8.8
1981,July,West Virginia,9.4
1981,July,Wisconsin,7.4
1981,July,Wyoming,3.4
1981,August,Alabama,10.9
1981,August,Alaska,8.0
1981,August,Arizona,6.6
1981,August,Arkansas,8.5
1981,August,California,7.1
1981,August,Colorado,4.9
1981,August,Connecticut,6.0
1981,August,Delaware,7.9
1981,August,District of Columbia,9.0
1981,August,Florida,6.7
1981,August,Georgia,5.9
1981,August,Hawaii,5.3
1981,August,Idaho,7.0
1981,August,Illinois,8.1
1981,August,Indiana,9.2
1981,August,Iowa,6.3
1981,August,Kansas,4.1
1981,August,Kentucky,7.9
1981,August,Louisiana,8.7
1981,August,Maine,5.9
1981,August,Maryland,7.1
1981,August,Massachusetts,6.5
1981,August,Michigan,11.6
1981,August,Minnesota,5.0
1981,August,Mississippi,8.7
1981,August,Missouri,7.2
1981,August,Montana,6.2
1981,August,Nebraska,3.9
1981,August,Nevada,6.6
1981,August,New Hampshire,5.0
1981,August,New Jersey,6.9
1981,August,New Mexico,7.0
1981,August,New York,7.0
1981,August,North Carolina,5.2
1981,August,North Dakota,4.3
1981,August,Ohio,8.8
1981,August,Oklahoma,3.1
1981,August,Oregon,9.2
1981,August,Pennsylvania,7.8
1981,August,Rhode Island,7.4
1981,August,South Carolina,8.1
1981,August,South Dakota,4.5
1981,August,Tennessee,8.3
1981,August,Texas,5.4
1981,August,Utah,6.6
1981,August,Vermont,5.3
1981,August,Virginia,5.8
1981,August,Washington,9.2
1981,August,West Virginia,9.4
1981,August,Wisconsin,7.2
1981,August,Wyoming,3.3
1981,September,Alabama,10.8
1981,September,Alaska,8.4
1981,September,Arizona,6.5
1981,September,Arkansas,8.2
1981,September,California,7.2
1981,September,Colorado,5.1
1981,September,Connecticut,5.7
1981,September,Delaware,7.8
1981,September,District of Columbia,9.1
1981,September,Florida,7.3
1981,September,Georgia,6.3
1981,September,Hawaii,5.7
1981,September,Idaho,7.0
1981,September,Illinois,8.1
1981,September,Indiana,9.2
1981,September,Iowa,6.4
1981,September,Kansas,3.9
1981,September,Kentucky,7.8
1981,September,Louisiana,8.2
1981,September,Maine,6.4
1981,September,Maryland,7.3
1981,September,Massachusetts,6.8
1981,September,Michigan,11.7
1981,September,Minnesota,5.4
1981,September,Mississippi,8.9
1981,September,Missouri,7.4
1981,September,Montana,6.2
1981,September,Nebraska,3.9
1981,September,Nevada,7.1
1981,September,New Hampshire,4.9
1981,September,New Jersey,6.7
1981,September,New Mexico,6.9
1981,September,New York,7.0
1981,September,North Carolina,5.0
